"dbms"	"TABLE_SCHEMA"	"TABLE_NAME"	"COLUMN_NAME"	"ORDINAL_POSITION"	"DATA_TYPE"	"CHARACTER_MAXIMUM_LENGTH"	"CONSTRAINT_TYPE"	"REFERENCED_TABLE_SCHEMA"	"REFERENCED_TABLE_NAME"	"REFERENCED_COLUMN_NAME"
"mysql"	"performance_schema"	"events_transactions_history"	"EVENT_ID"	"2"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"THREAD_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_thread_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"HOST"	"2"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_account_by_event_name"	"EVENT_NAME"	"3"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_user_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"HOST"	"1"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_by_host_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_transactions_summary_global_by_event_name"	"EVENT_NAME"	"1"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_user_by_error"	"ERROR_NUMBER"	"2"	"int"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"HOST"	"1"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_host_by_error"	"ERROR_NUMBER"	"2"	"int"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"HOST"	"2"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_account_by_error"	"ERROR_NUMBER"	"3"	"int"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"THREAD_ID"	"1"	"bigint"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_by_thread_by_error"	"ERROR_NUMBER"	"2"	"int"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"events_errors_summary_global_by_error"	"ERROR_NUMBER"	"1"	"int"	\N	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"users"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"accounts"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"accounts"	"HOST"	"2"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"hosts"	"HOST"	"1"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"socket_instances"	"OBJECT_INSTANCE_BEGIN"	"2"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_instance"	"OBJECT_INSTANCE_BEGIN"	"2"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"socket_summary_by_event_name"	"EVENT_NAME"	"1"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_connect_attrs"	"PROCESSLIST_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_connect_attrs"	"ATTR_NAME"	"2"	"varchar"	"32"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_account_connect_attrs"	"PROCESSLIST_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"session_account_connect_attrs"	"ATTR_NAME"	"2"	"varchar"	"32"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_global_by_event_name"	"EVENT_NAME"	"1"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"HOST"	"2"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_account_by_event_name"	"EVENT_NAME"	"3"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"HOST"	"1"	"char"	"60"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_host_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"THREAD_ID"	"1"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_thread_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"USER"	"1"	"char"	"32"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"memory_summary_by_user_by_event_name"	"EVENT_NAME"	"2"	"varchar"	"128"	"UNIQUE"	\N	\N	\N
"mysql"	"performance_schema"	"table_handles"	"OBJECT_INSTANCE_BEGIN"	"4"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"metadata_locks"	"OBJECT_INSTANCE_BEGIN"	"5"	"bigint"	\N	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"ENGINE_LOCK_ID"	"2"	"varchar"	"128"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"data_locks"	"ENGINE"	"1"	"varchar"	"32"	"PRIMARY KEY"	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_ERRORS"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_LOCK_TIME"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_NO_GOOD_INDEX_USED"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_NO_INDEX_USED"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_ROWS_AFFECTED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_ROWS_EXAMINED"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_ROWS_SENT"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SELECT_FULL_JOIN"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SELECT_FULL_RANGE_JOIN"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SELECT_RANGE"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SELECT_RANGE_CHECK"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SELECT_SCAN"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SORT_MERGE_PASSES"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SORT_RANGE"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SORT_ROWS"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_SORT_SCAN"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_thread_by_event_name"	"SUM_WARNINGS"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"AVG_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"COUNT_STAR"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"MAX_TIMER_WAIT"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"MIN_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_CREATED_TMP_DISK_TABLES"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_CREATED_TMP_TABLES"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_ERRORS"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_LOCK_TIME"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_NO_GOOD_INDEX_USED"	"27"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_NO_INDEX_USED"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_ROWS_AFFECTED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_ROWS_EXAMINED"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_ROWS_SENT"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SELECT_FULL_JOIN"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SELECT_FULL_RANGE_JOIN"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SELECT_RANGE"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SELECT_RANGE_CHECK"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SELECT_SCAN"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SORT_MERGE_PASSES"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SORT_RANGE"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SORT_ROWS"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_SORT_SCAN"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_account_by_event_name"	"SUM_WARNINGS"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_CREATED_TMP_DISK_TABLES"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_CREATED_TMP_TABLES"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_ERRORS"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_LOCK_TIME"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_NO_GOOD_INDEX_USED"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_NO_INDEX_USED"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_ROWS_AFFECTED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_ROWS_EXAMINED"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_ROWS_SENT"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SELECT_FULL_JOIN"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SELECT_FULL_RANGE_JOIN"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SELECT_RANGE"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SELECT_RANGE_CHECK"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SELECT_SCAN"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SORT_MERGE_PASSES"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SORT_RANGE"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SORT_ROWS"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_SORT_SCAN"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_user_by_event_name"	"SUM_WARNINGS"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"AVG_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"COUNT_STAR"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"MAX_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"MIN_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_CREATED_TMP_DISK_TABLES"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_CREATED_TMP_TABLES"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_ERRORS"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_LOCK_TIME"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_NO_GOOD_INDEX_USED"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_NO_INDEX_USED"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_ROWS_AFFECTED"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_ROWS_EXAMINED"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_ROWS_SENT"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SELECT_FULL_JOIN"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SELECT_FULL_RANGE_JOIN"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SELECT_RANGE"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SELECT_RANGE_CHECK"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SELECT_SCAN"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SORT_MERGE_PASSES"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SORT_RANGE"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SORT_ROWS"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_SORT_SCAN"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_host_by_event_name"	"SUM_WARNINGS"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"AVG_TIMER_WAIT"	"5"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"COUNT_STAR"	"2"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"MAX_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"MIN_TIMER_WAIT"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_CREATED_TMP_DISK_TABLES"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_CREATED_TMP_TABLES"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_ERRORS"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_LOCK_TIME"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_NO_GOOD_INDEX_USED"	"25"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_NO_INDEX_USED"	"24"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_ROWS_AFFECTED"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_ROWS_EXAMINED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_ROWS_SENT"	"11"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SELECT_FULL_JOIN"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SELECT_FULL_RANGE_JOIN"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SELECT_RANGE"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SELECT_RANGE_CHECK"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SELECT_SCAN"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SORT_MERGE_PASSES"	"20"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SORT_RANGE"	"21"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SORT_ROWS"	"22"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_SORT_SCAN"	"23"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_TIMER_WAIT"	"3"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_global_by_event_name"	"SUM_WARNINGS"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"AVG_TIMER_WAIT"	"7"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"COUNT_STAR"	"4"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"DIGEST_TEXT"	"3"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"FIRST_SEEN"	"28"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"LAST_SEEN"	"29"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"MAX_TIMER_WAIT"	"8"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"MIN_TIMER_WAIT"	"6"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUANTILE_95"	"30"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUANTILE_99"	"31"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUANTILE_999"	"32"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUERY_SAMPLE_SEEN"	"34"	"timestamp"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUERY_SAMPLE_TEXT"	"33"	"longtext"	"4294967295"	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"QUERY_SAMPLE_TIMER_WAIT"	"35"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_CREATED_TMP_DISK_TABLES"	"15"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_CREATED_TMP_TABLES"	"16"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_ERRORS"	"10"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_LOCK_TIME"	"9"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_NO_GOOD_INDEX_USED"	"27"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_NO_INDEX_USED"	"26"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_ROWS_AFFECTED"	"12"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_ROWS_EXAMINED"	"14"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_ROWS_SENT"	"13"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SELECT_FULL_JOIN"	"17"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SELECT_FULL_RANGE_JOIN"	"18"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SELECT_RANGE"	"19"	"bigint"	\N	\N	\N	\N	\N
"mysql"	"performance_schema"	"events_statements_summary_by_digest"	"SUM_SELECT_RANGE_CHECK"	"20"	"bigint"	\N	\N	\N	\N	\N
